tiempo_s,x_rojo,y_rojo,x_azul,y_azul
39.88489323034984,606,818,1459.0,789.0
39.91821394315715,615,818,1467.0,789.0
39.95153465596446,623,818,1479.0,789.0
39.98485536877177,631,819,1488.0,789.0
40.01817608157908,636,819,1497.0,788.0
40.05149679438639,646,817,1503.0,789.0
40.0848175071937,652,817,1508.0,788.0
40.11813822000101,654,818,1512.0,788.0
40.15145893280832,659,815,1513.0,788.0
40.18477964561563,660,815,1512.0,788.0
40.21810035842294,657,817,1512.0,787.0
40.25142107123025,653,817,1507.0,787.0
40.28474178403756,648,817,1503.0,787.0
40.31806249684487,643,816,1496.0,787.0
40.35138320965218,635,817,1488.0,787.0
40.38470392245949,627,818,1478.0,787.0
40.4180246352668,615,820,1468.0,787.0
40.451345348074106,607,820,1459.0,787.0
40.484666060881416,597,821,1450.0,788.0
40.517986773688726,591,819,1443.0,790.0
40.551307486496036,581,820,1435.0,790.0
40.584628199303346,576,819,1428.0,790.0
40.617948912110656,572,818,1423.0,790.0
40.651269624917965,567,819,1419.0,790.0
40.684590337725275,566,818,1416.0,789.0
40.717911050532585,568,816,1416.0,789.0
40.751231763339895,565,819,1417.0,789.0
40.784552476147205,569,818,1419.0,789.0
40.817873188954515,575,817,1424.0,790.0
40.851193901761825,581,817,1430.0,789.0
40.884514614569134,588,817,1437.0,789.0
40.917835327376444,598,816,1445.0,789.0
40.951156040183754,606,816,1454.0,789.0
40.984476752991064,612,818,1463.0,789.0
41.017797465798374,621,817,1472.0,789.0
41.051118178605684,630,816,1480.0,789.0
41.084438891412994,638,815,1488.0,789.0
41.1177596042203,642,816,1496.0,788.0
41.15108031702761,648,816,1502.0,788.0
41.18440102983492,652,816,1507.0,789.0
41.21772174264223,653,816,1510.0,789.0
41.25104245544954,655,816,1512.0,788.0
41.28436316825685,653,816,1512.0,788.0
41.31768388106416,651,816,1510.0,788.0
41.35100459387147,645,818,1506.0,789.0
41.38432530667878,642,816,1499.0,788.0
41.41764601948609,636,817,1492.0,787.0
41.4509667322934,629,817,1484.0,788.0
41.48428744510071,621,817,1475.0,788.0
41.51760815790802,616,816,1466.0,789.0
41.55092887071533,608,816,1457.0,788.0
41.58424958352264,598,817,1447.0,789.0
41.61757029632995,590,817,1440.0,789.0
41.65089100913726,583,818,1432.0,789.0
41.68421172194457,576,819,1425.0,789.0
41.71753243475188,574,817,1421.0,790.0
41.75085314755919,571,817,1418.0,790.0
41.7841738603665,570,816,1416.0,790.0
41.81749457317381,568,817,1417.0,790.0
41.85081528598112,570,817,1419.0,791.0
41.88413599878843,575,816,1422.0,790.0
41.91745671159574,577,817,1428.0,790.0
